Custmer Name,Category Name,Item Desc.,Effective Date,Expiry Date,Base Price,Minimum Price,MRP Rate,MRP Price
Kalingia Illumination Pvt Ltd,"Weekly WWMA+1%
",CU18.25MPMEDM-266,09-06-2015,,28,28,450.36,478.36
G K WINDING WIRES LTD. - DELHI,Branch - Del,CU35*2SSMEDPT-10,28-06-2015,,175,175,4.1,605.54
GETMAG ENTERPRISES,"Weekly WWMA+1%
",CU35*2SSMEDPT-10,10-06-2015,,175,175,450.36,625.36
G K WINDING WIRES LTD. - FARIDABAD,Branch - Fbd,CU0.27MCFINEPT-10,28-06-2015,,94,94,4.1,524.54
Sanden Vikas India Ltd,Prov,AL0.75MPMEDPT-90,12-06-2015,,107.5,107.5,35.04,259.75
G K WINDING WIRES LTD. - FARIDABAD,Branch - Fbd,CU34FCMEDPT-10,28-06-2015,,55,55,4.1,485.54
Elgi Ultra Industries Ltd-11E026,"Monthly Aluminium
",AL0.44MPMEDPT-60,17-06-2015,,137,137,0.04,301.03
G K WINDING WIRES LTD. - DELHI,Branch - Del,CU30MPMEDPT-25,14-06-2015,21-06-2015,42,42,0,502
G K WINDING WIRES LTD. - FARIDABAD,Branch - Fbd,CU23MPMEDPT-25,28-06-2015,,41,41,4.1,471.54
G K WINDING WIRES LTD. - FARIDABAD,Branch - Fbd,CU21.5MPMEDPT-25,28-06-2015,,40,40,4.1,470.54
G K WINDING WIRES LTD. - FARIDABAD,Branch - Fbd,CU20MPMEDPT-25,28-06-2015,,37,37,4.1,467.54
G K WINDING WIRES LTD. - FARIDABAD,Branch - Fbd,CU20.5MPMEDPT-25,28-06-2015,,40,40,4.1,470.54
G K WINDING WIRES LTD. - FARIDABAD,Branch - Fbd,CU19.5MPMEDPT-25,28-06-2015,,37,37,4.1,467.54
G K WINDING WIRES LTD. - FARIDABAD,Branch - Fbd,CU19MPMEDM-266,28-06-2015,,37,37,4.1,467.54
G K WINDING WIRES LTD. - FARIDABAD,Branch - Fbd,CU25MPMEDPT-25,28-06-2015,,43,43,4.1,473.54
G K WINDING WIRES LTD. - FARIDABAD,Branch - Fbd,CU22.5MPMEDM-266,28-06-2015,,41,41,4.1,471.54
G K WINDING WIRES LTD. - FARIDABAD,Branch - Fbd,CU19HCMEDM-266,28-06-2015,,37,37,4.1,467.54
G K WINDING WIRES LTD. - FARIDABAD,Branch - Fbd,CU22.5MPMEDPT-25,28-06-2015,,41,41,4.1,471.54
G K WINDING WIRES LTD. - DELHI,Branch - Del,CU39HCMEDPT-4,28-06-2015,,88,88,4.1,518.54
N.J.ELECTRONICS,"Weekly WWMA
",CU0.11SSFINEPT-4,29-06-2015,,112,112,4.05,537.75
G K WINDING WIRES LTD. - FARIDABAD,Branch - Fbd,CU0.72MPMEDPT-90,28-06-2015,,52,52,1.03,504.3
Quality Industries,"Weekly WWMA
",CU38MPFINEPT-10,29-06-2015,,65,65,4.05,490.75
G K WINDING WIRES LTD. - DELHI,Branch - Del,CU38HCFINEPT-4,28-06-2015,,88,88,4.1,518.54
G K WINDING WIRES LTD. - DELHI,Branch - Del,CU0.22SSMEDPT-10,28-06-2015,,76,76,4.1,506.54
G K WINDING WIRES LTD. - DELHI,Branch - Del,CU32MPFINEPT-10,28-06-2015,,42.5,42.5,4.05,468.25
G K WINDING WIRES LTD. - DELHI,Branch - Del,CU31MPFINEPT-10,28-06-2015,,41.5,41.5,4.05,467.25
DIXON TECHNOLOGOES(IND)P.LTD.GEN,"Weekly WWMA
",CU0.2SSFINEPT-10,29-06-2015,,74,74,4.05,499.75
DIXON TECHNOLOGOES(IND)P.LTD.GEN,"Weekly WWMA
",CU0.21SSFINEPT-10,29-06-2015,,70,70,4.05,495.75
DIXON TECHNOLOGOES(IND)P.LTD.GEN,"Weekly WWMA
",CU0.193SSFINEPT-10,29-06-2015,,74,74,4.05,499.75
G K WINDING WIRES LTD. - DELHI,Branch - Del,CU20DCMEDM-266,28-06-2015,,50.5,50.5,4.1,481.04
ONKAR ENGINE & GEN (P) LTD,Prov,CU26MPFINEPT-25,29-06-2015,,40,40,3.86,447.18
ONKAR ENGINE & GEN (P) LTD,Prov,CU36MPFINEPT-10,29-06-2015,,45,45,3.86,452.18
ONKAR ENGINE & GEN (P) LTD,Prov,CU35MPFINEPT-10,29-06-2015,,45,45,3.86,452.18
ONKAR ENGINE & GEN (P) LTD,Prov,CU27MPFINEPT-25,29-06-2015,,41,41,3.86,448.18
ONKAR ENGINE & GEN (P) LTD,Prov,CU32MPFINEPT-10,29-06-2015,,43,43,3.86,450.18
ONKAR ENGINE & GEN (P) LTD,Prov,CU31MPFINEPT-10,29-06-2015,,43,43,3.86,450.18
ONKAR ENGINE & GEN (P) LTD,Prov,CU25MPFINEPT-25,29-06-2015,,40,40,3.86,447.18
ONKAR ENGINE & GEN (P) LTD,Prov,CU34MPFINEPT-10,29-06-2015,,44,44,3.86,451.18
ONKAR ENGINE & GEN (P) LTD,Prov,CU28MPFINEPT-25,29-06-2015,,41,41,3.86,448.18
G K WINDING WIRES LTD. - DELHI,Branch - Del,CU39SSMEDPT-10,14-06-2015,21-06-2015,101,101,0,545.2
APEX ELECTRONICS (UNIT -2),"Weekly WWMA+1%
",CU0.23SSMEDPT-10,29-06-2015,,70,70,0,500.54
G K WINDING WIRES LTD. - DELHI,Branch - Del,CU39SSMEDPT-4,28-06-2015,,101,101,4.1,531.54
L G Electronics India (P) Ltd,"LG booking
",CU0.75DCMEDPT-90,29-05-2015,,43.5,43.5,0.01,500.3
G K WINDING WIRES LTD. - DELHI,Branch - Del,CU32DCMEDPT-25,28-06-2015,,65,65,4.1,490.61
G K WINDING WIRES LTD. - DELHI,Branch - Del,CU25MPMEDPT-25,28-06-2015,,41,41,4.1,466.61
DIXON TECHNOLOGOES(IND)P.LTD.GEN,"Weekly WWMA
",cu0.15*4SSFinePT10,29-06-2015,,163,163,4.05,588.75
DIXON TECHNOLOGOES(IND)P.LTD.GEN,"Weekly WWMA
",CU0.15*3SSFINEPT-10,29-06-2015,,175,175,4.05,600.75
DIXON TECHNOLOGOES(IND)P.LTD.GEN,"Weekly WWMA
",CU0.140*4 SSFINEPT10,29-06-2015,,159,159,4.05,584.75
DIXON TECHNOLOGOES(IND)P.LTD.GEN,"Weekly WWMA
",CU0.1*4SSFINEPT-10,29-06-2015,,253,253,4.05,678.75
DIXON TECHNOLOGOES(IND)P.LTD.GEN,"Weekly WWMA
",CU0.27SSFINEPT-10,29-06-2015,,65,65,4.05,490.75
DIXON TECHNOLOGOES(IND)P.LTD.GEN,"Weekly WWMA
",CU0.23SSFINEPT-10,29-06-2015,,68,68,4.05,493.75
DIXON TECHNOLOGOES(IND)P.LTD.GEN,"Weekly WWMA
",CU0.1SSFINEPT-4,29-06-2015,,123,123,4.05,548.75
DIXON TECHNOLOGOES(IND)P.LTD.GEN,"Weekly WWMA
",CU0.16SSFINEPT-10,29-06-2015,,89,89,4.05,514.75
DIXON TECHNOLOGOES(IND)P.LTD.GEN,"Weekly WWMA
",CU0.15SSFINEPT-10,29-06-2015,,89,89,4.05,514.75
DIXON TECHNOLOGOES(IND)P.LTD.GEN,"Weekly WWMA
",CU0.11SSFINEPT-4,29-06-2015,,113,113,4.05,538.75
G K WINDING WIRES LTD. - PUNE,Branch - Pune,CU40SSFINEPT-10,14-06-2015,21-06-2015,105,105,0,540.24
GOURAV ROSHNI LIMITED,Prov,CU35MPMEDPT-10,28-06-2015,,51,51,31.37,463.9
Brite Industries,"Weekly WWMA
",CU39SSMEDPT-10,29-06-2015,,91,91,4.05,516.75
Brite Industries,"Weekly WWMA
",CU30SSMEDPT-10,29-06-2015,,66,66,4.05,491.75
G K WINDING WIRES LTD. - PUNE,Branch - Pune,CU41HCMEDPT-4,14-06-2015,21-06-2015,120,120,0,555.24
GOURAV ROSHNI LIMITED,Prov,CU36MPMEDPT-10,28-06-2015,,51,51,31.37,463.9
G K WINDING WIRES LTD. - FARIDABAD,Branch - Fbd,AL0.91MPMPT-90,14-06-2015,21-06-2015,108.5,108.5,0,270.72
G K WINDING WIRES LTD. - DELHI,Branch - Del,CU42.5SSFINEPT-4,28-06-2015,,140,140,4.1,570.54
G K WINDING WIRES LTD. - DELHI,Branch - Del,CU35SSMEDPT-10,22-06-2015,28-06-2015,76,76,14.01,491.72
Anmol Auto Electricals,"Weekly WWMA+1%
",CU23MPMEDPT-25,03-04-2015,,42,42,42,494.26
Anmol Auto Electricals,"Weekly WWMA+1%
",CU24MPMEDPT-25,03-04-2015,,43,43,43,495.26
Anmol Auto Electricals,"Weekly WWMA+1%
",CU25MPMEDPT-25,03-04-2015,,44,44,44,496.26
Anmol Auto Electricals,"Weekly WWMA+1%
",CU27MPMEDPT-25,03-04-2015,,46,46,46,498.26
Anmol Auto Electricals,"Weekly WWMA+1%
",CU18.5MPMEDM-266,03-04-2015,,39,39,39,491.26
Anmol Auto Electricals,"Weekly WWMA+1%
",CU19MPMEDM-266,03-04-2015,,39,39,39,491.26
Anmol Auto Electricals,"Weekly WWMA+1%
",CU21MPMEDPT-25,03-04-2015,,40,40,40,492.26
ANU INDUSTRIES LTD (MANESAR),"Weekly WWMA+1%
",CU0.363SSFINEPT-25,03-04-2015,,56,56,56,508.26
ANU INDUSTRIES LTD (MANESAR),"Weekly WWMA+1%
",CU23.5DCMEDPT-25,03-04-2015,,46,46,46,498.26
ANU INDUSTRIES LTD (MANESAR),"Weekly WWMA+1%
",CU26MPMEDPT-25,03-04-2015,,41,41,41,493.26
ANU INDUSTRIES LTD (MANESAR),"Weekly WWMA+1%
",CU0.11SSFINEPT-4,03-04-2015,,108,108,108,560.26
ANU INDUSTRIES LTD (MANESAR),"Weekly WWMA+1%
",CU0.27SSFINEPT-10,03-04-2015,,61,61,61,513.26
ANU INDUSTRIES LTD (MANESAR),"Weekly WWMA+1%
",CU0.29MCFINEPT-25,03-04-2015,,90,90,90,542.26
ANU INDUSTRIES LTD (MANESAR),"Weekly WWMA+1%
",CU23SSFINEPT-25,03-04-2015,,47,47,47,499.26
ANU INDUSTRIES LTD (MANESAR),"Weekly WWMA+1%
",CU33DCMEDPT-10,03-04-2015,,71,71,71,523.26
ANU INDUSTRIES LTD (MANESAR),"Weekly WWMA+1%
",CU25SSFINEPT-25,03-04-2015,,49,49,49,501.26
ANU INDUSTRIES LTD (MANESAR),"Weekly WWMA+1%
",CU40SSFINEPT-4,03-04-2015,,98,98,98,550.26
ANU INDUSTRIES LTD (MANESAR),"Weekly WWMA+1%
",CU42SSFINEPT-4,03-04-2015,,118,118,118,570.26
ANU INDUSTRIES LTD (MANESAR),"Weekly WWMA+1%
",CU0.6MCFINEPT-25,03-04-2015,,72,72,72,524.26
ANU INDUSTRIES LTD (MANESAR),"Weekly WWMA+1%
",CU0.16SSFINEPT-10,03-04-2015,,90,90,90,542.26
Coils India Electronics Pvt Ltd,Prov,CU35SSMEDPT-10,12-06-2015,,72,72,1.81,502.71
Coils India Electronics Pvt Ltd,Prov,CU34SSMEDPT-10,12-06-2015,,70,70,1.81,500.71
Coils India Electronics Pvt Ltd,Prov,CU37*3SSMEDPT-10,12-06-2015,,155,155,1.81,585.71
HPL Electric & Power Pvt Ltd,"Weekly WWMA+1%
",CU32SSFINEPT-10,03-04-2015,,65,65,65,517.26
HPL Electric & Power Pvt Ltd,"Weekly WWMA+1%
",CU34SSFINEPT-10,03-04-2015,,67,67,67,519.26
SPARK APPLIANCES,"Weekly WWMA+1%
",CU22MPMEDM-266,03-04-2015,,40,40,40,492.26
SPARK APPLIANCES,"Weekly WWMA+1%
",CU23MPMEDPT-25,03-04-2015,,41,41,41,493.26
SPARK APPLIANCES,"Weekly WWMA+1%
",CU24MPMEDPT-25,03-04-2015,,42,42,42,494.26
SPARK APPLIANCES,"Weekly WWMA+1%
",CU27MPMEDPT-25,03-04-2015,,45,45,45,497.26
SPARK APPLIANCES,"Weekly WWMA+1%
",CU29MPMEDPT-25,03-04-2015,,47,47,47,499.26
SU Pumps,"Weekly WWMA+1%
",CU20MPMEDPT-25,03-04-2015,,37,37,37,489.26
SU Pumps,"Weekly WWMA+1%
",CU21MPMEDPT-25,03-04-2015,,38,38,38,490.26
SU Pumps,"Weekly WWMA+1%
",CU21.5MPMEDPT-25,03-04-2015,,39,39,39,491.26
SU Pumps,"Weekly WWMA+1%
",CU22MPMEDM-266,03-04-2015,,39,39,39,491.26
SU Pumps,"Weekly WWMA+1%
",CU22.5MPMEDPT-25,03-04-2015,,40,40,40,492.26
SU Pumps,"Weekly WWMA+1%
",CU23MPMEDPT-25,03-04-2015,,40,40,40,492.26
BRAHMA AUTO INDUSTRIES (P) LTD.,"Weekly WWMA+1%
",CU42SSFINEPT-4,03-04-2015,,175,175,175,627.26
DE Diamond Electric India Pvt Ltd,"Monthly WWMA
",CU0.53DCFINEPT-25,03-04-2015,,54,54,54,485.4
Dongyang Machatronics India (P) Ltd,"Monthly WWMA
",CU0.55MCFINEPT-45,03-04-2015,,66,66,66,497.4
Dongyang Machatronics India (P) Ltd,"Monthly WWMA
",CU0.57MCFINEPT-45,03-04-2015,,65.5,65.5,65.5,496.9
Dongyang Machatronics India (P) Ltd,"Monthly WWMA
",CU0.65MCFINEPT-45,03-04-2015,,64,64,64,495.4
Subros Ltd ( U No. -2 ),"Monthly WWMA
",CU0.55DCFINEPT-45,03-04-2015,,48,48,48,479.4
Subros Ltd ( U No. -2 ),"Monthly WWMA
",CU0.6DCFINEPT-45,03-04-2015,,48,48,48,479.4
Subros Ltd ( U No. -2 ),"Monthly WWMA
",CU0.63DCFINEPT-45,03-04-2015,,48,48,48,479.4
Wings Auto Mobile Prod.Pvt Ltd,"Weekly WWMA
",CU28DCMEDPT-25,03-04-2015,,61,61,61,508.23
Wings Auto Mobile Prod.Pvt Ltd,"Weekly WWMA
",CU0.508SSMEDPT-25,03-04-2015,,50,50,50,497.23
Tecumseh Products India Pvt Ltd-Sales,"Monthly Aluminium
",AL22DCMEDPT-90,03-04-2015,,150,150,150,306.44
Sanden Vikas India Ltd,Prov,CU0.7MPMEDPT-90,12-06-2015,,52,52,35.04,504.3
Sanden Vikas India Ltd,Prov,CU0.53MPMEDPT-90,12-06-2015,,56,56,35.04,508.3
Aristrocroft International Pvt Ltd,Prov,CU0.72MPMEDPT-90,12-06-2015,,52,52,2.5,482.02
MITSUBA SICAL INDIA LTD,"Weekly WWMA
",CU0.87MPMEDPT-90,03-04-2015,,42,42,42,489.23
Imperial Electric Company ( UN II ),"Balco Circular
",AL27MPMEDPT-25,03-04-2015,,108.5,108.5,108.5,253.65
Imperial Electric Company ( UN II ),"Balco Circular
",AL28MPMEDPT-25,03-04-2015,,108.5,108.5,108.5,253.65
Imperial Electric Company ( UN II ),"Balco Circular
",AL29MPMEDPT-25,03-04-2015,,111.5,111.5,111.5,256.65
Imperial Electric Company ( UN II ),"Balco Circular
",AL30MPMEDPT-25,03-04-2015,,114.5,114.5,114.5,259.65
Imperial Electric Company ( UN II ),"Balco Circular
",AL31MPMEDPT-10,03-04-2015,,117.5,117.5,117.5,262.65
Imperial Electric Company ( UN II ),"Balco Circular
",AL32MPMEDPT-10,03-04-2015,,120.5,120.5,120.5,265.65
Imperial Electric Company ( UN II ),"Balco Circular
",AL33MPMEDPT-10,03-04-2015,,123.5,123.5,123.5,268.65
Marathan Motor (India) Pvt Ltd,"Balco Circular
",AL27MPMEDPT-25,03-04-2015,,119.25,119.25,119.25,264.4
Marathan Motor (India) Pvt Ltd,"Balco Circular
",AL28MPMEDPT-25,03-04-2015,,119.25,119.25,119.25,264.4
Marathan Motor (India) Pvt Ltd,"Balco Circular
",AL29MPMEDPT-25,03-04-2015,,119.25,119.25,119.25,264.4
Marathan Motor (India) Pvt Ltd,"Balco Circular
",AL30MPMEDPT-25,03-04-2015,,119.25,119.25,119.25,264.4
Marathan Motor (India) Pvt Ltd,"Balco Circular
",AL31MPMEDPT-10,03-04-2015,,121.25,121.25,121.25,266.4
Marathan Motor (India) Pvt Ltd,"Balco Circular
",AL32MPMEDPT-10,03-04-2015,,123.25,123.25,123.25,268.4
G K WINDING WIRES LTD. - DELHI,Branch - Del,CU0.07SSFINEPT-4,14-06-2015,21-06-2015,170,170,0,616.07
G K WINDING WIRES LTD. - FARIDABAD,Branch - Fbd,CU19.5FCMEDM-266,28-06-2015,,37,37,4.1,467.54
C&S Electricals Ltd.(LVCom.Div),"Weekly WWMA
",CU0.425DCMEDPT-25,29-06-2015,,70,70,4.05,495.75
VICTOR COMPONENT SYSTEMS P LTD. Noida,"Weekly WWMA
",CU16MPMEDM-266,29-06-2015,,45,45,4.05,470.75
G K WINDING WIRES LTD. - FARIDABAD,Branch - Fbd,CU0.559DCMEDPT-25,14-06-2015,21-06-2015,50,50,0,511.59
G K WINDING WIRES LTD. - FARIDABAD,Branch - Fbd,CU41SSFINEPT-4,28-06-2015,,99,99,4.1,529.54
G K WINDING WIRES LTD. - DELHI,Branch - Del,CU0.75DCMEDM-266,14-06-2015,21-06-2015,0.01,0.01,0,485.07
G K WINDING WIRES LTD. - DELHI,Branch - Del,CU20HCMEDM-266,28-06-2015,,0.01,0.01,4.1,433.37
G K WINDING WIRES LTD. - DELHI,Branch - Del,CU1.05HCMEDM-266,28-06-2015,,41,41,4.1,471.54
Nrjee System U-II,"Weekly WWMA+1%
",CU29SSMEDPT-10,29-06-2015,,480.82,480.82,0,500.54
Kalingia Illumination Pvt Ltd,"Weekly WWMA+1%
",CU16MPMEDM-266,09-06-2015,21-06-2015,28,28,18.77,478.36
Kalingia Illumination Pvt Ltd,"Weekly WWMA+1%
",CU17MPMEDM-266,09-06-2015,21-06-2015,28,28,18.77,478.36
Kalingia Illumination Pvt Ltd,"Weekly WWMA+1%
",CU18MPMEDM-266,09-06-2015,21-06-2015,28,28,18.77,478.36
Kalingia Illumination Pvt Ltd,"Weekly WWMA+1%
",CU19MPMEDM-266,09-06-2015,21-06-2015,28,28,18.77,478.36
Kalingia Illumination Pvt Ltd,"Weekly WWMA+1%
","CU20MPMEDPT-10""",09-06-2015,21-06-2015,28,28,18.77,478.36
Kalingia Illumination Pvt Ltd,"Weekly WWMA+1%
",CU20MPMEDPT-25,09-06-2015,21-06-2015,28,28,18.77,478.36
Kalingia Illumination Pvt Ltd,"Weekly WWMA+1%
",CU21MPMEDPT-25,09-06-2015,21-06-2015,29,29,18.77,479.36
Kalingia Illumination Pvt Ltd,"Weekly WWMA+1%
",CU22MPMEDM-266,09-06-2015,21-06-2015,30,30,18.77,480.36
Kalingia Illumination Pvt Ltd,"Weekly WWMA+1%
",CU23MPMEDPT-25,09-06-2015,21-06-2015,31,31,18.77,481.36
Kalingia Illumination Pvt Ltd,"Weekly WWMA+1%
",CU24MPMEDPT-25,09-06-2015,21-06-2015,32,32,18.77,482.36
Kalingia Illumination Pvt Ltd,"Weekly WWMA+1%
",CU25MPMEDPT-25,09-06-2015,21-06-2015,33,33,18.77,483.36
Kalingia Illumination Pvt Ltd,"Weekly WWMA+1%
",CU26MPMEDPT-25,09-06-2015,21-06-2015,34,34,18.77,484.36
Kalingia Illumination Pvt Ltd,"Weekly WWMA+1%
",CU27MPMEDPT-25,09-06-2015,21-06-2015,35,35,18.77,485.36
Kalingia Illumination Pvt Ltd,"Weekly WWMA+1%
",CU28MPMEDPT-25,09-06-2015,21-06-2015,36,36,18.77,486.36
Kalingia Illumination Pvt Ltd,"Weekly WWMA+1%
",CU29MPMEDPT-25,09-06-2015,21-06-2015,37,37,18.77,487.36
Kalingia Illumination Pvt Ltd,"Weekly WWMA+1%
",CU30MPMEDPT-25,09-06-2015,21-06-2015,38,38,18.77,488.36
Kalingia Illumination Pvt Ltd,"Weekly WWMA+1%
",CU31MPMEDPT-10,09-06-2015,21-06-2015,40,40,18.77,490.36
Kalingia Illumination Pvt Ltd,"Weekly WWMA+1%
",CU32MPMEDPT-10,09-06-2015,21-06-2015,41,41,18.77,491.36
Kalingia Illumination Pvt Ltd,"Weekly WWMA+1%
",CU33MPMEDPT-10,09-06-2015,21-06-2015,42,42,18.77,492.36
Kalingia Illumination Pvt Ltd,"Weekly WWMA+1%
",CU34MPMEDPT-10,09-06-2015,21-06-2015,44,44,18.77,494.36
New Light Industries,"Weekly WWMA+1%
",CU18HCMEDM-266,09-06-2015,21-06-2015,41,41,18.77,491.36
New Light Industries,"Weekly WWMA+1%
",CU18.5HCMEDM-266,09-06-2015,21-06-2015,41,41,18.77,491.36
New Light Industries,"Weekly WWMA+1%
",CU19HCMEDM-266,09-06-2015,21-06-2015,41,41,18.77,491.36
New Light Industries,"Weekly WWMA+1%
",CU1.1HCMEDM-266,09-06-2015,21-06-2015,41,41,18.77,491.36
New Light Industries,"Weekly WWMA+1%
",CU20HCMEDPT-25,09-06-2015,21-06-2015,42,42,18.77,492.36
New Light Industries,"Weekly WWMA+1%
",CU20HCMEDM-266,09-06-2015,21-06-2015,42,42,18.77,492.36
New Light Industries,"Weekly WWMA+1%
",CU22.5HCMEDPT-25,09-06-2015,21-06-2015,44.5,44.5,18.77,494.86
New Light Industries,"Weekly WWMA+1%
",CU25.5HCMEDPT-25,09-06-2015,21-06-2015,47.5,47.5,18.77,497.86
New Light Industries,"Weekly WWMA+1%
",CU26HCMEDPT-25,09-06-2015,21-06-2015,47.5,47.5,18.77,497.86
Puri Electronics Pvt Ltd,"Weekly WWMA+1%
",CU30SSMEDPT-10,09-06-2015,21-06-2015,69,69,18.77,519.36
Puri Electronics Pvt Ltd,"Weekly WWMA+1%
",CU31SSMEDPT-10,09-06-2015,21-06-2015,70,70,18.77,520.36
Puri Electronics Pvt Ltd,"Weekly WWMA+1%
",CU32SSMEDPT-10,09-06-2015,21-06-2015,71,71,18.77,521.36
Puri Electronics Pvt Ltd,"Weekly WWMA+1%
",CU33SSMEDPT-10,09-06-2015,21-06-2015,73,73,18.77,523.36
Puri Electronics Pvt Ltd,"Weekly WWMA+1%
",CU34SSMEDPT-10,09-06-2015,21-06-2015,74,74,18.77,524.36
Puri Electronics Pvt Ltd,"Weekly WWMA+1%
",CU35SSMEDPT-10,09-06-2015,21-06-2015,76,76,18.77,526.36
Puri Electronics Pvt Ltd,"Weekly WWMA+1%
",CU36SSMEDPT-10,09-06-2015,21-06-2015,80,80,18.77,530.36
Puri Electronics Pvt Ltd,"Weekly WWMA+1%
",CU37SSMEDPT-10,09-06-2015,21-06-2015,87,87,18.77,537.36
Puri Electronics Pvt Ltd,"Weekly WWMA+1%
",CU38SSMEDPT-10,09-06-2015,21-06-2015,95,95,18.77,545.36
Puri Electronics Pvt Ltd,"Weekly WWMA+1%
",CU39SSMEDPT-4,09-06-2015,21-06-2015,101,101,18.77,551.36
Puri Electronics Pvt Ltd,"Weekly WWMA+1%
",CU40SSMEDPT-4,09-06-2015,21-06-2015,106,106,18.77,556.36
Puri Electronics Pvt Ltd,"Weekly WWMA+1%
",CU38*4SSMEDPT-10,09-06-2015,21-06-2015,177,177,18.77,627.36
Puri Electronics Pvt Ltd,"Weekly WWMA+1%
",CU38*3SSMEDPT-10,09-06-2015,21-06-2015,177,177,18.77,627.36
Rao Electro Mechanical Relays Pvt Ltd,"Weekly WWMA+1%
",CU0.115SSFINEPT-4,09-06-2015,21-06-2015,123,123,18.77,573.36
Super Tronix,"Weekly WWMA+1%
",CU34SSMEDPT-10,09-06-2015,21-06-2015,72,72,18.77,522.36
Super Tronix,"Weekly WWMA+1%
",CU37SSMEDPT-10,09-06-2015,21-06-2015,85,85,18.77,535.36
Super Tronix,"Weekly WWMA+1%
",CU35SSMEDPT-10,09-06-2015,21-06-2015,74,74,18.77,524.36
Super Tronix,"Weekly WWMA+1%
",CU38SSMEDPT-10,09-06-2015,21-06-2015,93,93,18.77,543.36
Usaka Industrial Components Pvt Ltd,Prov,CU30MPMEDPT-25,20-05-2015,,42,42,450,492
Usaka Industrial Components Pvt Ltd,Prov,CU37MPMEDPT-10,20-05-2015,,55,55,450,505
Usaka Industrial Components Pvt Ltd,Prov,CU36MPMEDPT-10,20-05-2015,,50,50,450,500
Usaka Industrial Components Pvt Ltd,Prov,CU35MPMEDPT-10,20-05-2015,,47,47,450,497
Usaka Industrial Components Pvt Ltd,Prov,CU34MPMEDPT-10,20-05-2015,,45,45,450,495
Usaka Industrial Components Pvt Ltd,Prov,CU33MPMEDPT-10,20-05-2015,,44,44,450,494
Usaka Industrial Components Pvt Ltd,Prov,CU32MPMEDPT-10,20-05-2015,,43,43,450,493
J D Engineering,"Weekly WWMA+1%
",CU28DCMEDPT-25,29-06-2015,,63,63,0,493.54
G K WINDING WIRES LTD. - FARIDABAD,Branch - Fbd,CU0.87DCFINEPT-180,14-06-2015,21-06-2015,100,100,0,998.97
N.J.ELECTRONICS,"Weekly WWMA
",CU1DCMEDPT-90,29-06-2015,,100,100,4.05,969.48
ONKAR ENGINE & GEN (P) LTD,Prov,CU23MPFINEPT-25,29-06-2015,,39.5,39.5,3.86,446.68
Wings Auto Mobile Prod.Pvt Ltd,"Weekly WWMA
",CU0.112SSFINEPT-4,29-06-2015,,106,106,4.05,494.99
G K WINDING WIRES LTD. - FARIDABAD,Branch - Fbd,CU0.112SSFINEPT-4,28-06-2015,,106,106,4.05,531.75
YASH APPLIANCES,Prov,AL25HCMEDPT-25,22-06-2015,,125,125,8,263.4
Nrjee System U-II,"Weekly WWMA+1%
",CU38SSFINEPT-10,29-06-2015,,88,88,0,518.54
Nrjee System U-II,"Weekly WWMA+1%
",CU26SSMEDPT-10,29-06-2015,,66,66,0,496.54
Nrjee System U-II,"Weekly WWMA+1%
",CU29SSFINEPT-10,29-06-2015,,70,70,0,500.54
Nrjee System U-II,"Weekly WWMA+1%
",CU0.71SSMEDPT-25,29-06-2015,,64,64,0,494.54
G K WINDING WIRES LTD. - PUNE,Branch - Pune,CU38SSFINEPT-10,28-06-2015,,90,90,4.1,497.42
VALEO INDIA PVT. LTD. (PUNE),Prov,CU2DCMEDPT-90,16-06-2015,30-06-2015,47.5,47.5,26.38,508.89
VALEO INDIA PVT. LTD. (PUNE),Prov,CU2.24MCMEDPT-90,16-06-2015,30-06-2015,67.5,67.5,26.38,528.89
VALEO INDIA PVT. LTD. (PUNE),Prov,CU0.95DCMEDPT-180,16-06-2015,30-06-2015,43.5,43.5,26.38,504.89
VALEO INDIA PVT. LTD. (PUNE),Prov,CU0.87DCFINEPT-180,16-06-2015,30-06-2015,43.25,43.25,26.38,504.64
VALEO INDIA PVT. LTD. (PUNE),Prov,CU0.56DCSBMEDPT-25,16-06-2015,30-06-2015,125,125,26.38,586.39
INTELUX ELECTRONICS PRIVATE LIMITED,"Weekly WWMA+1%
",CU36SSMEDPT-10,27-05-2015,,72,72,11.69,541.13
INTELUX ELECTRONICS PRIVATE LIMITED,"Weekly WWMA+1%
",CU36*4SSMEDPT-10,27-05-2015,,154,154,11.69,623.13
INTELUX ELECTRONICS PRIVATE LIMITED,"Weekly WWMA+1%
",CU36*3SSMEDPT-10,27-05-2015,,159,159,11.69,628.13
INTELUX ELECTRONICS PRIVATE LIMITED,"Weekly WWMA+1%
",CU33SSMEDPT-10,27-05-2015,,66,66,11.69,535.13
INTELUX ELECTRONICS PRIVATE LIMITED,"Weekly WWMA+1%
",CU33*3SSMEDPT-10,27-05-2015,,148,148,11.69,617.13
INTELUX ELECTRONICS PRIVATE LIMITED,"Weekly WWMA+1%
",CU32*2SSMEDPT-10,27-05-2015,,152,152,11.69,621.13
INTELUX ELECTRONICS PRIVATE LIMITED,"Weekly WWMA+1%
",CU30SSMEDPT-10,27-05-2015,,64,64,11.69,533.13
Vardhman Electrical Appliances,"Weekly WWMA
",CU38MPFINEPT-10,09-06-2015,15-06-2015,65,65,18.56,510.35
