,Invoice Id,Invoice Date,Item Description,Currency,Customer,Qty,Unit,Gross,Discount,EXCISE ON SALES - 12.50%,EXCISE ON SALES - 14.50%,OUTPUT VAT PAYABLE  @ 4%,OUTPUT VAT PAYABLE ADDITIONAL @ 1%,CENTRAL SALES TAX PAYABLE - 2% EOU,CENTRAL SALES TAX PAYABLE - 2.00%,CENTRAL SALES TAX PAYABLE - 5%,,Net Amount
,SI000364,17-04-2015,COPPER SCRAP,INR,STAR SINTERED PRODUCTS LTD.,335.000,KG,107535.000,0.000,13442.000,0.000,4839.000,1210.000,0.000,0.000,0.000,0.000,127026.000
,SI000365,17-04-2015,AL22HCMEDPT-25,INR,PREETHI KITCHEN APPLIANCES P.LTD-HP-,901.580,KG,248069.737,0.000,31009.000,0.000,0.000,0.000,0.000,5582.000,0.000,0.000,284660.737
,,,AL23.5HCMEDPT-25,INR,PREETHI KITCHEN APPLIANCES P.LTD-HP-,232.235,KG,64131.695,0.000,8016.000,0.000,0.000,0.000,0.000,1443.000,0.000,0.000,73590.695
,SI000366,17-04-2015,CU30SSMEDPT-10,INR,Kanik Electronics Pvt Ltd,292.855,KG,145332.222,0.000,18167.000,0.000,0.000,0.000,0.000,3270.000,0.000,0.000,166769.222
,,,CU34SSMEDPT-10,INR,Kanik Electronics Pvt Ltd,496.580,KG,248419.111,0.000,31052.000,0.000,0.000,0.000,0.000,5589.000,0.000,0.000,285060.111
,,,CU37SSMEDPT-10,INR,Kanik Electronics Pvt Ltd,97.840,KG,49336.798,0.000,6167.000,0.000,0.000,0.000,0.000,1110.000,0.000,0.000,56613.798
,,,CU38*4SSMEDPT-10,INR,Kanik Electronics Pvt Ltd,201.910,KG,120390.857,0.000,15049.000,0.000,0.000,0.000,0.000,2709.000,0.000,0.000,138148.857
,SI000367,18-04-2015,CU0.6MPFINEPT-90,INR,Denso India Ltd.,84.630,KG,38415.250,0.000,4802.000,0.000,1729.000,432.000,0.000,0.000,0.000,0.000,45378.250
,SI000368,18-04-2015,CU0.7MPMEDPT-90,INR,Denso India Ltd.,386.210,KG,175308.443,0.000,21914.000,0.000,7889.000,1972.000,0.000,0.000,0.000,0.000,207083.443
,SI000369,18-04-2015,CU0.78DCFINEPT-90,INR,Denso India Ltd.,81.380,KG,37835.190,0.000,4729.000,0.000,1703.000,426.000,0.000,0.000,0.000,0.000,44693.190
,SI000370,18-04-2015,CU0.83DCFINEPT-90,INR,Denso India Ltd.,754.500,KG,350782.140,0.000,43848.000,0.000,15785.000,3946.000,0.000,0.000,0.000,0.000,414361.140
,SI000371,18-04-2015,CU0.85DCMEDPT-90,INR,Denso India Ltd.,421.725,KG,196068.387,0.000,24509.000,0.000,8823.000,2206.000,0.000,0.000,0.000,0.000,231606.387
,SI000372,18-04-2015,CU0.9MPFINEPT-90,INR,Denso India Ltd.,653.730,KG,296741.122,0.000,37093.000,0.000,13353.000,3338.000,0.000,0.000,0.000,0.000,350525.122
,SI000373,18-04-2015,CU0.9DCMEDPT-90,INR,Denso India Ltd.,743.950,KG,345133.284,0.000,43142.000,0.000,15531.000,3883.000,0.000,0.000,0.000,0.000,407689.284
,SI000374,18-04-2015,CU1DCFINEPT90,INR,Denso India Ltd.,459.175,KG,212561.291,0.000,26570.000,0.000,9565.000,2391.000,0.000,0.000,0.000,0.000,251087.291
,SI000375,18-04-2015,CU1.05DCMEDPT-90,INR,Denso India Ltd.,250.700,KG,116304.744,0.000,14538.000,0.000,5234.000,1308.000,0.000,0.000,0.000,0.000,137384.744
,SI000376,18-04-2015,CU1.22MCFINEPT-90,INR,Denso India Ltd.,83.005,KG,40250.785,0.000,5031.000,0.000,1811.000,453.000,0.000,0.000,0.000,0.000,47545.785
,SI000377,18-04-2015,CU29DCMEDPT-25,INR,J D Engineering,647.165,KG,328889.253,0.000,41111.000,0.000,0.000,0.000,0.000,7400.000,0.000,0.000,377400.253
,SI000378,18-04-2015,CU35MPMEDPT-10,INR,Orient Electricals(ADivOfOrientPaper&InduLt,1074.895,KG,33859.192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,33859.192
,,,CU36MPMEDPT-10,INR,Orient Electricals(ADivOfOrientPaper&InduLt,1900.105,KG,59853.308,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,59853.308
,SI000379,18-04-2015,COPPER SCRAP,INR,Orient Electricals(ADivOfOrientPaper&InduLt,104.000,KG,104.000,104.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
,SI000380,18-04-2015,CU0.63DCFINEPT-25,INR,Subros Limited,237.020,KG,113627.388,0.000,14203.000,0.000,5113.000,1278.000,0.000,0.000,0.000,0.000,134221.388
,,,CU0.6DCFINEPT-25,INR,Subros Limited,127.075,KG,60919.755,0.000,7615.000,0.000,2741.000,685.000,0.000,0.000,0.000,0.000,71960.755
,SI000381,18-04-2015,AL0.44MPMEDPT-60,INR,Elgi Ultra Industries Ltd-11E026,913.535,KG,270086.623,0.000,33761.000,0.000,0.000,0.000,0.000,6077.000,0.000,0.000,309924.623
,,,AL0.47MPMEDPT-60,INR,Elgi Ultra Industries Ltd-11E026,609.580,KG,179003.167,0.000,22375.000,0.000,0.000,0.000,0.000,4028.000,0.000,0.000,205406.167
,,,AL0.54MPMEDPT-25,INR,Elgi Ultra Industries Ltd-11E026,225.860,KG,65646.209,0.000,8206.000,0.000,0.000,0.000,0.000,1477.000,0.000,0.000,75329.209
,SI000382,18-04-2015,CU0.15*3SSFINEPT-10,INR,DixonTechnologies (India) P.Ltd.(DUNIII),54.355,KG,32748.888,0.000,4094.000,0.000,0.000,0.000,0.000,737.000,0.000,0.000,37579.888
,,,cu0.15*4SSFinePT10,INR,DixonTechnologies (India) P.Ltd.(DUNIII),61.230,KG,36156.315,0.000,4520.000,0.000,0.000,0.000,0.000,814.000,0.000,0.000,41490.315
,SI000383,18-04-2015,CU0.1*4SSFINEPT-10,INR,DixonTechnologies (India) P.Ltd.(DUNIII),243.450,KG,169511.800,0.000,21189.000,0.000,0.000,0.000,0.000,3814.000,0.000,0.000,194514.800
,,,CU0.140*4 SSFINEPT10,INR,DixonTechnologies (India) P.Ltd.(DUNIII),216.830,KG,130594.541,0.000,16324.000,0.000,0.000,0.000,0.000,2938.000,0.000,0.000,149856.541
,SI000384,18-04-2015,CU0.22SSFINEPT-10,INR,DixonTechnologies (India) P.Ltd.(DUNIII),195.410,KG,99905.317,0.000,12488.000,0.000,0.000,0.000,0.000,2248.000,0.000,0.000,114641.317
,SI000385,19-04-2015,CU31MPFINEPT-10,INR,G K WINDING WIRES LTD. - DELHI,302.830,KG,144646.750,0.000,18081.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,162727.750
,,,CU32MPFINEPT-10,INR,G K WINDING WIRES LTD. - DELHI,362.035,KG,173288.053,0.000,21661.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,194949.053
,,,CU35MPFINEPT-10,INR,G K WINDING WIRES LTD. - DELHI,596.995,KG,286647.149,0.000,35831.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,322478.149
,SI000386,19-04-2015,CU0.35MCFINEPT-90,INR,G K WINDING WIRES LTD. - FARIDABAD,70.590,KG,34230.503,0.000,4279.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,38509.503
,,,CU0.45DCFINEPT-90,INR,G K WINDING WIRES LTD. - FARIDABAD,81.995,KG,38285.105,0.000,4786.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,43071.105
,,,CU0.55DCFINEPT-90,INR,G K WINDING WIRES LTD. - FARIDABAD,983.080,KG,460985.874,0.000,57623.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,518608.874
,,,CU0.58DCMEDPT-90,INR,G K WINDING WIRES LTD. - FARIDABAD,1020.370,KG,475778.124,0.000,59472.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,535250.124
,,,CU0.65DCFINEPT-90,INR,G K WINDING WIRES LTD. - FARIDABAD,81.225,KG,37763.127,0.000,4720.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,42483.127
,,,CU0.6DCFINEPT-90,INR,G K WINDING WIRES LTD. - FARIDABAD,81.565,KG,37921.200,0.000,4740.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,42661.200
,SI000387,19-04-2015,CU0.85DCMEDPT-90,INR,G K WINDING WIRES LTD. - FARIDABAD,164.170,KG,76325.916,0.000,9541.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,85866.916
,,,CU0.95DCMEDPT-90,INR,G K WINDING WIRES LTD. - FARIDABAD,913.105,KG,423607.672,0.000,52951.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,476558.672
,,,CU0.9DCMEDPT-90,INR,G K WINDING WIRES LTD. - FARIDABAD,85.250,KG,39549.180,0.000,4944.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,44493.180
,SI000388,19-04-2015,CU0.363HSSFINEPT-25,INR,G K WINDING WIRES LTD. - FARIDABAD,593.420,KG,300899.545,0.000,37612.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,338511.545
,,,CU0.7MPMEDPT-90,INR,G K WINDING WIRES LTD. - FARIDABAD,472.900,KG,221913.054,0.000,27739.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,249652.054
,,,CU35FCMEDPT-10,INR,G K WINDING WIRES LTD. - FARIDABAD,499.770,KG,239889.600,0.000,29986.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,269875.600
,SI000389,19-04-2015,AL22DCMEDPT-90,INR,G K WINDING WIRES LTD. - FARIDABAD,675.215,KG,206912.885,0.000,25864.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,232776.885
,SI000390,20-04-2015,CU0.6MPFINEPT-90,INR,Denso India Ltd.,212.960,KG,96666.803,0.000,12083.000,0.000,4350.000,1087.000,0.000,0.000,0.000,0.000,114186.803
,SI000391,20-04-2015,CU0.8DCFINEPT-90,INR,Denso India Ltd.,253.150,KG,117694.498,0.000,14712.000,0.000,5296.000,1324.000,0.000,0.000,0.000,0.000,139026.498
,SI000392,20-04-2015,CU0.85DCMEDPT-90,INR,Denso India Ltd.,253.015,KG,117631.734,0.000,14704.000,0.000,5293.000,1323.000,0.000,0.000,0.000,0.000,138951.734
,SI000393,20-04-2015,CU1DCFINEPT90,INR,Denso India Ltd.,490.830,KG,227215.024,0.000,28402.000,0.000,10225.000,2556.000,0.000,0.000,0.000,0.000,268398.024
,SI000394,20-04-2015,CU1.05DCMEDPT-90,INR,Denso India Ltd.,314.305,KG,145812.376,0.000,18227.000,0.000,6562.000,1640.000,0.000,0.000,0.000,0.000,172241.376
,SI000395,20-04-2015,CU1.15DCFINEPT-180,INR,Denso India Ltd.,356.540,KG,165406.037,0.000,20676.000,0.000,7443.000,1861.000,0.000,0.000,0.000,0.000,195386.037
,SI000396,20-04-2015,CU1.9MPMEDPT-180,INR,Denso India Ltd.,312.360,KG,142723.531,0.000,17840.000,0.000,6423.000,1606.000,0.000,0.000,0.000,0.000,168592.531
,SI000397,20-04-2015,CU31MPFINEPT-10,INR,G K WINDING WIRES LTD. - DELHI,379.120,KG,181086.668,0.000,22636.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,203722.668
,,,CU32MPFINEPT-10,INR,G K WINDING WIRES LTD. - DELHI,173.385,KG,82990.730,0.000,10374.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,93364.730
,,,CU38MPFINEPT-10,INR,G K WINDING WIRES LTD. - DELHI,585.555,KG,293450.888,0.000,36681.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,330131.888
,SI000398,20-04-2015,CU1.00 BARE WIRE (JW),INR,Mandeep Cables P Ltd,2985.000,KG,25372.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,25372.500
,SI000399,20-04-2015,CU35.5MPMEDPT-10,INR,Orient Electricals(ADivOfOrientPaper&InduLt,694.590,KG,21879.585,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,21879.585
,,,CU35MPMEDPT-10,INR,Orient Electricals(ADivOfOrientPaper&InduLt,1023.630,KG,32244.345,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,32244.345
,,,CU36MPMEDPT-10,INR,Orient Electricals(ADivOfOrientPaper&InduLt,1582.100,KG,49836.150,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,49836.150
,SI000400,20-04-2015,SCRAP - EMPTY DRUMS,INR,Subham Machines (P) LTD.,52.000,PCS,10920.000,0.000,1365.000,0.000,491.000,123.000,0.000,0.000,0.000,0.000,12899.000
,SI000401,20-04-2015,CU0.112SSHFINEPT-4,INR,C&S Electricals Ltd.(LVCom.Div),107.315,KG,58073.512,0.000,7259.000,0.000,2613.000,653.000,0.000,0.000,0.000,0.000,68598.512
,,,CU0.125SSHFINEPT-4,INR,C&S Electricals Ltd.(LVCom.Div),362.390,KG,193208.228,0.000,24151.000,0.000,8694.000,2174.000,0.000,0.000,0.000,0.000,228227.228
,,,CU0.14SSHFINEPT-10,INR,C&S Electricals Ltd.(LVCom.Div),127.050,KG,66974.408,0.000,8372.000,0.000,3014.000,753.000,0.000,0.000,0.000,0.000,79113.408
,,,CU0.213SSHFINEPT-10,INR,C&S Electricals Ltd.(LVCom.Div),109.965,KG,56813.417,0.000,7102.000,0.000,2557.000,639.000,0.000,0.000,0.000,0.000,67111.417
,SI000402,20-04-2015,CU0.18SSMEDPT-10,INR,N.J.ELECTRONICS,195.925,KG,102106.314,0.000,12763.000,0.000,4595.000,1149.000,0.000,0.000,0.000,0.000,120613.314
,SI000403,20-04-2015,CU0.15SSFINEPT-10,INR,Nrjee System U-II,31.115,KG,16461.702,0.000,2058.000,0.000,741.000,185.000,0.000,0.000,0.000,0.000,19445.702
,,,CU26SSMEDPT-10,INR,Nrjee System U-II,11.690,KG,5927.531,0.000,741.000,0.000,267.000,67.000,0.000,0.000,0.000,0.000,7002.531
,,,CU34SSMEDPT-10,INR,Nrjee System U-II,299.140,KG,154374.188,0.000,19297.000,0.000,6947.000,1737.000,0.000,0.000,0.000,0.000,182355.188
,,,CU35SSMEDPT-10,INR,Nrjee System U-II,293.190,KG,151890.011,0.000,18986.000,0.000,6835.000,1709.000,0.000,0.000,0.000,0.000,179420.011
,SI000404,20-04-2015,CU0.45DCMEDPT-90,INR,L G Electronics India (P) Ltd,749.055,KG,362992.053,0.000,45374.000,0.000,16335.000,4084.000,0.000,0.000,0.000,0.000,428785.053
,SI000405,20-04-2015,CU0.55DCMEDPT-90,INR,L G Electronics India (P) Ltd,2928.090,KG,1413096.234,0.000,176637.000,0.000,63589.000,15897.000,0.000,0.000,0.000,0.000,1669219.234
,SI000406,20-04-2015,CU0.140*4 SSFINEPT10,INR,DixonTechnologies (India) P.Ltd.(DUNIII),147.755,KG,88991.359,0.000,11124.000,0.000,0.000,0.000,0.000,2002.000,0.000,0.000,102117.359
,SI000407,20-04-2015,CU0.22SSFINEPT-10,INR,DixonTechnologies (India) P.Ltd.(DUNIII),271.265,KG,138686.944,0.000,17336.000,0.000,0.000,0.000,0.000,3120.000,0.000,0.000,159142.944
,SI000408,20-04-2015,CU0.07SSFINEPT-4,INR,VICTOR COMPONENT SYSTEMS P LTD. Noida,234.605,KG,141032.796,0.000,17629.000,0.000,6346.000,1587.000,0.000,0.000,0.000,0.000,166594.796
,SI000409,20-04-2015,AL29MPMEDPT-25,INR,G K WINDING WIRES LTD. - FARIDABAD,379.315,KG,97351.195,0.000,12169.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,109520.195
,,,AL32MPMEDPT-10,INR,G K WINDING WIRES LTD. - FARIDABAD,131.400,KG,34906.410,0.000,4363.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,39269.410
,SI000410,20-04-2015,CU13BARE WIRE,INR,G K WINDING WIRES LTD. - FARIDABAD,471.200,KG,212539.472,0.000,26567.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,239106.472
,SI000411,20-04-2015,CU0.363HSSFINEPT-25,INR,G K WINDING WIRES LTD. - FARIDABAD,494.025,KG,250500.316,0.000,31313.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,281813.316
,,,CU0.55DCFINEPT-45,INR,G K WINDING WIRES LTD. - FARIDABAD,898.205,KG,430599.477,0.000,53825.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,484424.477
,,,CU0.6DCFINEPT-45,INR,G K WINDING WIRES LTD. - FARIDABAD,457.535,KG,219342.279,0.000,27418.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,246760.279
,,,CU40SSMEDPT-4,INR,G K WINDING WIRES LTD. - FARIDABAD,252.490,KG,135097.299,0.000,16887.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,151984.299
,SI000412,21-04-2015,CU0.6MPFINEPT-90,INR,Denso India Ltd.,81.000,KG,36767.520,0.000,4596.000,0.000,1655.000,414.000,0.000,0.000,0.000,0.000,43432.520
,SI000413,21-04-2015,CU0.8DCFINEPT-90,INR,Denso India Ltd.,334.000,KG,155283.280,0.000,19410.000,0.000,6988.000,1747.000,0.000,0.000,0.000,0.000,183428.280
,SI000414,21-04-2015,CU0.83DCFINEPT-90,INR,Denso India Ltd.,384.000,KG,178529.280,0.000,22316.000,0.000,8034.000,2008.000,0.000,0.000,0.000,0.000,210887.280
,SI000415,21-04-2015,CU0.85DCMEDPT-90,INR,Denso India Ltd.,400.000,KG,185968.000,0.000,23246.000,0.000,8369.000,2092.000,0.000,0.000,0.000,0.000,219675.000
,SI000416,21-04-2015,CU0.9DCMEDPT-90,INR,Denso India Ltd.,255.000,KG,118299.600,0.000,14787.000,0.000,5323.000,1331.000,0.000,0.000,0.000,0.000,139740.600
,SI000417,21-04-2015,CU1DCFINEPT90,INR,Denso India Ltd.,501.000,KG,231922.920,0.000,28990.000,0.000,10437.000,2609.000,0.000,0.000,0.000,0.000,273958.920
,SI000418,21-04-2015,CU1.05DCMEDPT-90,INR,Denso India Ltd.,258.000,KG,119691.360,0.000,14961.000,0.000,5386.000,1347.000,0.000,0.000,0.000,0.000,141385.360
,SI000419,21-04-2015,CU35.5MPMEDPT-10,INR,Orient Electricals(ADivOfOrientPaper&InduLt,826.795,KG,26044.042,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,26044.042
,,,CU36MPMEDPT-10,INR,Orient Electricals(ADivOfOrientPaper&InduLt,1864.885,KG,58743.878,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,58743.878
,SI000420,21-04-2015,CU35MPMEDPT-10,INR,Orient Electricals(ADivOfOrientPaper&InduLt,511.540,KG,16113.510,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16113.510
,,,CU36MPMEDPT-10,INR,Orient Electricals(ADivOfOrientPaper&InduLt,313.200,KG,9865.800,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9865.800
,SI000422,21-04-2015,CU0.45DCMEDPT-90,INR,L G Electronics India (P) Ltd,986.500,KG,478057.900,0.000,59757.000,0.000,21513.000,5378.000,0.000,0.000,0.000,0.000,564705.900
,,,CU0.5DCMEDPT-90,INR,L G Electronics India (P) Ltd,979.535,KG,472723.591,0.000,59090.000,0.000,21273.000,5318.000,0.000,0.000,0.000,0.000,558404.591
,SI000423,21-04-2015,AL22HCMEDPT-25,INR,PREETHI KITCHEN APPLIANCES P.LTD-HP-,1074.970,KG,295777.996,0.000,36972.000,0.000,0.000,0.000,0.000,6655.000,0.000,0.000,339404.996
,,,AL23.5HCMEDPT-25,INR,PREETHI KITCHEN APPLIANCES P.LTD-HP-,527.090,KG,145555.904,0.000,18194.000,0.000,0.000,0.000,0.000,3275.000,0.000,0.000,167024.904
,SI000424,21-04-2015,CU0.22SSFINEPT-10,INR,DEWCON INDUSTRIES,1183.445,KG,611912.072,0.000,76489.000,0.000,0.000,0.000,0.000,13768.000,0.000,0.000,702169.072
,SI000425,21-04-2015,CU0.23SSFINEPT-10,INR,DEWCON INDUSTRIES,559.800,KG,288890.388,0.000,36111.000,0.000,0.000,0.000,0.000,6500.000,0.000,0.000,331501.388
,SI000426,21-04-2015,LUBECKAN W-25,INR,SWASTIK WIRE PRODUCT,17.000,L,2822.000,0.000,0.000,409.000,0.000,0.000,0.000,65.000,0.000,0.000,3296.000
,SI000427,21-04-2015,FLK 332A,INR,SWASTIK WIRE PRODUCT,14.000,KG,2072.000,0.000,259.000,0.000,0.000,0.000,0.000,47.000,0.000,0.000,2378.000
,SI000428,21-04-2015,CU0.56DCSBMEDPT-25,INR,G K WINDING WIRES LTD. - PUNE,674.350,KG,371762.412,0.000,46470.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,418232.412
,,,CU0.95DCMEDPT-180,INR,G K WINDING WIRES LTD. - PUNE,2607.440,KG,1224949.238,0.000,153119.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1378068.238
,,,CU33MPMEDPT-10,INR,G K WINDING WIRES LTD. - PUNE,201.395,KG,100103.385,0.000,12513.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,112616.385
,,,CU33SSMEDPT-10,INR,G K WINDING WIRES LTD. - PUNE,200.625,KG,101726.906,0.000,12716.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,114442.906
,,,CU36MPMEDPT-10,INR,G K WINDING WIRES LTD. - PUNE,192.245,KG,96708.847,0.000,12089.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,108797.847
,,,CU36SSMEDPT-10,INR,G K WINDING WIRES LTD. - PUNE,161.940,KG,83083.317,0.000,10385.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,93468.317
,SI000429,21-04-2015,CU0.55MCFINEPT-45,INR,G K WINDING WIRES LTD. - FARIDABAD,1478.830,KG,735570.042,0.000,91946.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,827516.042
,SI000430,22-04-2015,CU0.6MPFINEPT-90,INR,Denso India Ltd.,80.000,KG,36313.600,0.000,4539.000,0.000,1634.000,409.000,0.000,0.000,0.000,0.000,42895.600
,SI000431,22-04-2015,CU0.8DCFINEPT-90,INR,Denso India Ltd.,338.000,KG,157142.960,0.000,19643.000,0.000,7071.000,1768.000,0.000,0.000,0.000,0.000,185624.960
,SI000432,22-04-2015,CU0.83DCFINEPT-90,INR,Denso India Ltd.,483.000,KG,224556.360,0.000,28070.000,0.000,10105.000,2526.000,0.000,0.000,0.000,0.000,265257.360
,SI000433,22-04-2015,CU0.85DCMEDPT-90,INR,Denso India Ltd.,329.000,KG,152958.680,0.000,19120.000,0.000,6883.000,1721.000,0.000,0.000,0.000,0.000,180682.680
,SI000434,22-04-2015,CU0.9DCMEDPT-90,INR,Denso India Ltd.,929.000,KG,430981.680,0.000,53873.000,0.000,19394.000,4849.000,0.000,0.000,0.000,0.000,509097.680
,SI000435,22-04-2015,CU1DCFINEPT90,INR,Denso India Ltd.,502.000,KG,232385.840,0.000,29048.000,0.000,10457.000,2614.000,0.000,0.000,0.000,0.000,274504.840
,SI000436,22-04-2015,CU1.05DCMEDPT-90,INR,Denso India Ltd.,170.000,KG,78866.400,0.000,9858.000,0.000,3549.000,887.000,0.000,0.000,0.000,0.000,93160.400
,SI000437,22-04-2015,CU35.5MPMEDPT-10,INR,Orient Electricals(ADivOfOrientPaper&InduLt,941.760,KG,29665.440,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,29665.440
,,,CU35MPMEDPT-10,INR,Orient Electricals(ADivOfOrientPaper&InduLt,129.400,KG,4076.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4076.100
,,,CU36MPMEDPT-10,INR,Orient Electricals(ADivOfOrientPaper&InduLt,1105.100,KG,34810.650,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,34810.650
,SI000438,22-04-2015,COPPER SCRAP,INR,Orient Electricals(ADivOfOrientPaper&InduLt,105.000,KG,105.000,105.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
,SI000439,22-04-2015,COPPER SCRAP,INR,Orient Electricals(ADivOfOrientPaper&InduLt,210.000,KG,210.000,210.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
,SI000440,22-04-2015,CU0.15SSFINEPT-10,INR,DIXON TECHNOLOGOES(IND)P.LTD.GEN,405.110,KG,213553.736,0.000,26694.000,0.000,9610.000,2402.000,0.000,0.000,0.000,0.000,252259.736
,,,CU0.193SSFINEPT-10,INR,DIXON TECHNOLOGOES(IND)P.LTD.GEN,222.735,KG,114073.730,0.000,14259.000,0.000,5133.000,1283.000,0.000,0.000,0.000,0.000,134748.730
,,,CU0.21SSFINEPT-10,INR,DIXON TECHNOLOGOES(IND)P.LTD.GEN,346.300,KG,175972.345,0.000,21997.000,0.000,7919.000,1980.000,0.000,0.000,0.000,0.000,207868.345
,SI000441,22-04-2015,CU1.00 BARE WIRE (JW),INR,Mandeep Cables P Ltd,3055.000,KG,25967.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,25967.500
,SI000442,22-04-2015,CU36SSNYLONMEDPT-10,INR,HAVELLS INDIA LTD ( HARIDWAR),1983.560,KG,982834.144,0.000,122854.000,0.000,0.000,0.000,0.000,22114.000,0.000,0.000,1127802.144
,,,CU37SSMEDPT-10,INR,HAVELLS INDIA LTD ( HARIDWAR),1491.445,KG,716624.408,0.000,89578.000,0.000,0.000,0.000,0.000,16124.000,0.000,0.000,822326.408
,SI000443,22-04-2015,CU0.11SSFINEPT-4,INR,ANU INDUSTRIES LTD (HARIDWAR),223.410,KG,122665.495,0.000,15333.000,0.000,0.000,0.000,0.000,2760.000,0.000,0.000,140758.495
,SI000446,22-04-2015,CU30SSMEDPT-10,INR,Kanik Electronics Pvt Ltd,204.855,KG,101024.243,0.000,12628.000,0.000,0.000,0.000,0.000,2273.000,0.000,0.000,115925.243
,,,CU34SSMEDPT-10,INR,Kanik Electronics Pvt Ltd,284.200,KG,141290.030,0.000,17661.000,0.000,0.000,0.000,0.000,3179.000,0.000,0.000,162130.030
,,,CU38*4SSMEDPT-10,INR,Kanik Electronics Pvt Ltd,202.865,KG,120329.375,0.000,15041.000,0.000,0.000,0.000,0.000,2707.000,0.000,0.000,138077.375
,SI000447,22-04-2015,CU23MPMEDPT-25,INR,Elgi Ultra Industries Ltd-11E026,492.030,KG,225689.241,0.000,28211.000,0.000,0.000,0.000,0.000,5078.000,0.000,0.000,258978.241
,,,CU27MPMEDPT-25,INR,Elgi Ultra Industries Ltd-11E026,430.095,KG,199000.656,0.000,24875.000,0.000,0.000,0.000,0.000,4478.000,0.000,0.000,228353.656
,SI000448,22-04-2015,CU26MPFINEPT-25,INR,G K WINDING WIRES LTD. - DELHI,674.830,KG,320982.890,0.000,40123.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,361105.890
,,,CU35SSMEDPT-10,INR,G K WINDING WIRES LTD. - DELHI,143.535,KG,74216.207,0.000,9277.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,83493.207
,,,CU37MPFINEPT-10,INR,G K WINDING WIRES LTD. - DELHI,460.965,KG,223637.170,0.000,27955.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,251592.170
,SI000449,22-04-2015,CU0.53DCFINEPT-25,INR,G K WINDING WIRES LTD. - FARIDABAD,648.450,KG,314757.630,0.000,39345.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,354102.630
,,,CU0.87MPMEDPT-90,INR,G K WINDING WIRES LTD. - FARIDABAD,916.655,KG,438298.588,0.000,54787.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,493085.588
